"ID","ID_wyrobu","ID_licznik","ID_typskladnika","ID_skladnika","Naważka","Poziom"
3501,958,9,3,242,7.00,6
3502,958,10,3,243,8.50,6
3503,958,11,3,262,13.00,6
3504,958,12,3,202,10.00,6
3505,958,13,1,681,7.00,6
3506,855,1,1,506,390.00,2
3507,855,2,2,328,500.00,1
3508,855,3,3,238,10.00,3
3509,855,4,3,296,280.00,4
3511,855,6,1,674,17.00,5
3512,855,7,1,691,14.00,5
3513,855,8,1,692,11.00,5
3514,855,9,1,343,1.00,5
3515,855,10,1,675,90.00,5
3516,855,5,3,295,50.00,5
3517,868,1,5,764,19.50,2
3518,868,2,5,765,16.20,2
3519,868,3,5,766,17.00,2
3520,237,4,1,65,7.50,4
3521,555,4,1,65,7.50,4
3522,601,4,1,65,7.50,4
3523,967,1,2,352,130.00,1
3524,967,2,1,506,282.00,2
3525,967,3,3,303,165.00,3
3526,966,1,5,967,447.00,2
3527,966,2,3,238,20.00,3
3528,966,3,3,303,300.00,4
3529,921,1,2,348,185.00,1
3530,920,1,2,347,195.00,1
3531,922,1,2,349,91.00,1
3532,926,1,2,350,200.00,1
3533,927,1,2,351,200.00,1
3534,928,1,2,351,200.00,1
3535,929,1,2,350,200.00,1
3536,946,1,2,347,195.00,1
3537,946,2,1,254,0.00,2
3538,946,3,1,506,10.00,2
3540,946,5,1,600,4.10,4
3541,946,6,1,265,11.10,5
3542,947,6,1,265,10.80,5
3543,947,1,2,348,185.00,1
3544,947,2,1,254,1.00,2
3545,947,3,1,506,8.70,2
3547,947,5,3,256,1.00,4
3549,965,2,1,506,78.00,2
3550,965,3,3,54,42.00,3
3551,965,4,1,87,24.00,4
3552,965,5,3,91,6.00,5
3553,964,1,2,306,91.00,1
3554,964,2,1,254,1.00,2
3555,964,3,1,506,6.50,2
3556,964,4,1,548,5.00,3
3557,964,5,1,265,6.00,4
3558,948,1,2,349,91.00,1
3559,948,2,1,254,1.00,2
3560,948,3,1,506,6.50,2
3561,948,4,1,548,5.00,3
3562,948,5,1,265,6.00,4
3563,919,1,2,356,780.00,1
3564,919,4,1,590,7.00,4
3565,919,5,1,709,7.00,4
3567,675,8,1,711,25.00,5
3568,675,9,1,710,25.00,5
3569,831,9,1,587,8.00,5
3570,973,1,2,355,219.00,1
3571,973,2,1,506,16.00,2
3573,973,3,3,238,1.00,3
3574,973,4,3,306,7.00,4
3575,973,5,1,708,19.00,5
3577,660,1,2,355,300.00,1
3578,660,2,1,254,0.00,2
3579,660,5,3,306,220.00,4
3581,974,1,2,355,219.00,1
3582,974,2,1,506,16.00,2
3583,974,3,3,238,1.00,3
3584,974,4,3,306,7.00,4
3586,962,1,5,974,86.00,2
3587,962,2,3,243,4.00,3
3588,962,3,3,202,0.50,3
3589,962,4,1,193,1.00,3
3590,694,1,2,355,219.00,1
3591,694,4,3,306,7.00,4
3592,694,5,1,708,19.00,5
3593,961,1,5,694,258.00,2
3595,961,2,5,689,4.40,3
3596,961,3,5,698,5.00,3
3597,961,4,5,686,4.60,3
3598,977,1,5,976,172.00,2
3599,977,2,3,240,4.00,3
3600,977,3,3,202,0.50,3
3601,977,4,1,193,1.50,3
3602,977,5,1,649,1.00,3
3603,930,1,2,354,195.00,1
3604,969,1,2,304,195.00,1
3605,969,2,1,254,0.00,2
3606,969,3,1,506,10.00,2
3607,969,4,3,257,3.50,3
3608,969,5,1,600,4.10,4
3609,969,6,1,265,11.10,5
3610,968,5,1,265,10.80,4
3611,968,1,2,303,185.00,1
3612,968,2,1,254,0.10,2
3613,968,3,1,506,8.70,2
3614,968,4,3,255,5.00,3
3615,968,6,3,256,1.00,5
3616,966,4,1,707,9.00,5
3617,966,5,1,706,30.00,5
3618,966,6,1,587,10.00,5
3619,984,1,2,306,91.00,1
3620,984,2,1,254,0.00,2
3621,984,3,1,506,6.50,2
3622,984,4,1,548,5.00,3
3623,984,5,1,265,6.00,4
3624,980,4,1,265,110.00,4
3625,981,4,1,265,110.00,4
3628,980,2,1,506,225.00,2
3629,981,2,1,506,225.00,2
3630,981,3,3,260,190.00,3
3631,980,3,3,260,190.00,3
3632,981,5,1,714,21.00,5
3633,980,5,1,714,21.00,5
3634,980,6,1,110,3.00,5
3635,981,6,1,110,3.00,5
3636,981,7,1,603,7.00,5
3637,980,7,1,603,7.00,5
3640,985,1,3,247,30.00,2
3641,986,1,3,247,30.00,2
3644,986,3,1,715,1.00,2
3645,985,3,1,715,1.00,2
3646,985,4,1,110,0.30,2
3647,986,4,1,110,0.30,2
3648,985,5,1,713,0.01,2
3649,985,2,3,240,1.20,2
3653,986,2,3,261,2.50,2
3656,998,1,1,724,0.00,0
3657,998,2,1,721,0.00,0
3658,998,3,1,718,0.00,0
3659,998,4,1,722,0.00,0
3660,998,5,1,723,0.00,0
3670,300,1,2,317,24.00,1
3671,901,1,2,317,24.00,1
3672,261,1,2,317,24.00,1
3673,279,1,2,317,95.00,1
3674,417,1,2,317,24.00,1
3675,418,1,2,317,24.00,1
3676,419,1,2,317,24.00,1
3677,420,1,2,317,24.00,1
3678,705,1,2,317,24.00,1
3680,929,4,1,88,50.00,4
3681,926,4,1,88,50.00,4
3682,961,5,3,202,2.00,3
3684,988,2,1,506,170.00,2
3687,988,1,2,350,200.00,1
3688,988,3,3,70,85.00,3
3689,988,4,1,88,50.00,4
3690,988,5,1,8,5.00,5
3691,987,4,1,8,5.00,4
3692,987,3,3,70,125.00,3
3693,987,1,2,351,200.00,1
3694,987,2,1,506,170.00,2
3695,975,1,2,61,14.20,1
3696,975,2,1,506,10.00,2
3697,975,3,3,64,8.00,3
3698,975,4,1,150,8.00,4
3699,971,1,2,359,195.00,1
3700,997,4,1,719,20.00,4
3701,997,5,1,720,6.00,4
3702,872,4,1,695,66.00,4
3703,1001,1,2,351,200.00,1
3704,1001,2,1,506,170.00,2
3705,1001,3,3,70,125.00,3
3706,1001,4,1,8,5.00,4
3707,961,6,1,712,9.00,3
3708,1002,1,2,350,200.00,1
3709,1002,2,1,506,170.00,2
3710,1002,3,3,70,85.00,3
3711,1002,4,1,88,50.00,4
3712,1002,5,1,8,5.00,5
3713,997,1,2,214,550.00,1
3714,997,2,1,506,490.00,2
3715,997,3,3,237,250.00,3
3717,1008,2,1,506,70.00,2
3718,1008,3,3,54,40.00,3
3719,1008,4,1,133,22.50,4
3720,1008,5,1,193,6.00,5
3721,971,2,1,506,225.00,2
3722,971,3,3,64,160.00,3
3723,972,3,3,64,102.00,3
3724,972,1,2,224,195.00,1
3725,972,2,1,506,225.00,2
3726,972,4,1,237,63.00,4
3727,1013,1,2,366,20.00,1
3728,1013,3,2,367,13.00,1
3729,1013,2,1,732,25.00,1
3730,1013,5,1,506,53.00,2
3731,1013,4,1,168,1.00,1
3732,1005,1,2,328,780.00,1
3733,1005,2,1,506,700.00,2
3734,1005,3,3,259,220.00,3
3735,1005,4,1,421,4.00,4
3736,1005,5,1,424,5.00,4
3737,1005,6,1,601,5.00,4
3738,1004,1,2,360,740.00,1
3739,1004,2,1,506,665.00,2
3740,1004,4,1,584,60.00,4
3741,1004,3,3,76,200.00,3
3742,1004,5,1,602,5.00,4
3743,1004,6,1,603,5.00,4
3744,1004,7,1,604,5.00,4
3745,980,8,5,985,33.80,5
3746,981,8,5,986,33.80,5
3747,980,9,1,644,3.00,5
3748,980,10,1,604,5.00,5
3749,981,9,1,716,2.50,5
3751,1024,2,1,506,128.00,2
3752,1024,3,3,311,90.00,3
3753,1024,4,1,8,3.00,4
3754,1022,2,1,8,3.00,5
3758,979,2,1,506,228.00,2
3759,978,2,1,506,228.00,2
3760,978,3,3,64,102.00,3
3761,979,3,3,64,162.00,3
3762,978,4,1,94,60.00,4
3763,1000,1,5,574,92.10,2
3764,1000,2,5,575,92.10,2
3765,1000,3,5,558,92.10,2
3766,558,1,2,184,18.00,1
3767,1041,1,2,372,116.00,1
3768,1041,2,1,506,230.00,2
3773,1041,3,1,745,21.00,5
3775,980,1,2,361,135.00,1
3776,981,1,2,361,135.00,1
3777,1034,1,2,335,730.00,1
3778,1034,2,1,506,675.00,2
3779,1034,3,1,38,2.00,3
3780,1034,4,1,38,3.00,3
3781,1034,5,3,133,115.00,4
3782,1034,6,3,228,140.00,5
3783,1034,7,1,415,2.00,5
3784,1034,9,1,110,0.20,5
3785,1034,10,3,289,0.20,5
3786,1038,1,2,335,394.10,1
3787,1038,2,1,506,366.80,2
3788,1038,3,3,133,41.60,3
3789,1038,4,3,228,46.10,4
3790,1037,1,2,376,125.00,1
3791,1037,2,1,506,115.00,2
3792,1037,5,3,133,20.00,4
3793,1037,6,3,228,20.00,5
3794,1037,7,1,747,2.00,6
3795,1037,3,1,38,1.00,3
3796,1037,8,3,289,2.00,6
3797,1044,1,2,335,140.00,1
3798,1044,2,1,506,130.00,2
3799,1044,5,3,133,20.00,3
3800,1044,6,3,228,20.00,4
3801,1044,7,1,743,0.80,5
3802,1044,3,1,38,1.00,3
3803,1044,8,3,289,0.20,6
3804,991,1,2,310,8.50,1
3805,991,3,2,196,5.00,1
3806,991,2,1,749,9.00,1
3807,991,4,1,8,0.20,1
3808,991,5,1,506,20.30,2
3809,869,3,1,749,9.00,1
3810,920,4,3,305,3.80,3
3812,946,4,3,305,3.80,3
3813,921,4,3,304,3.80,3
3814,947,4,3,304,3.80,3
3815,1034,8,1,416,2.00,5
3816,1007,1,2,255,610.00,1
3817,1007,2,1,506,567.00,2
3818,1007,3,1,38,5.00,3
3819,1007,4,1,395,25.00,4
3820,1007,5,3,133,170.00,5
3821,1007,6,3,228,170.00,6
3822,1007,7,1,517,0.10,7
3823,1007,8,1,735,1.50,7
3824,1007,9,1,737,1.50,7
3825,1007,10,3,314,2.00,7
3826,1007,11,1,110,1.00,7
3827,1043,7,1,744,2.00,5
3828,1010,1,2,255,351.33,1
3829,1010,2,1,506,326.74,2
3830,1010,3,1,395,8.27,3
3831,1010,4,3,217,43.40,4
3832,1010,5,3,228,43.40,5
3833,1025,1,2,364,8.50,1
3834,1025,2,2,365,5.00,1
3835,1025,3,1,233,9.00,1
3836,1025,4,1,8,0.20,1
3837,1025,5,1,506,20.30,2
3838,990,1,2,362,8.50,1
3839,990,2,2,363,5.00,1
3840,990,3,1,725,9.00,1
3841,990,4,1,506,20.30,2
3842,990,5,1,343,0.20,3
3843,1042,1,2,286,670.00,1
3844,1042,2,1,506,623.00,2
3845,1042,3,1,38,5.00,3
3846,1042,4,1,395,25.00,4
3847,1042,5,3,133,180.00,5
3848,1042,6,3,291,200.00,6
3849,1042,7,3,314,2.00,7
3850,1042,8,1,517,0.10,7
3851,1042,9,1,739,0.50,7
3852,1042,10,1,110,0.20,7
3853,1043,1,2,335,140.00,1
3855,1043,2,1,506,130.00,2
3856,1044,4,1,38,1.00,3
3857,1043,3,1,38,1.00,3
3858,1043,4,1,38,1.00,3
3859,1043,5,3,133,20.00,4
3860,1043,6,3,228,20.00,4
3861,1043,8,3,289,2.00,4
3862,1035,1,2,339,620.00,1
3863,1035,2,1,506,576.00,2
3864,1035,3,1,38,576.00,3
3865,1035,4,3,133,170.00,4
3866,1035,5,3,228,180.00,5
3867,1035,6,1,517,0.10,6
3868,1035,7,1,607,0.50,6
3869,1035,9,1,110,3.00,6
3870,1035,8,1,666,4.50,6
3871,1037,4,1,38,1.00,3
3872,1014,1,2,290,140.00,1
3873,1014,2,1,506,130.00,2
3874,1014,3,1,38,1.00,3
3875,1014,4,1,38,1.00,3
3876,1014,5,3,133,20.00,4
3877,1014,6,3,228,20.00,5
3878,1014,7,3,289,1.00,6
3879,1014,8,1,737,1.50,6
3880,1047,1,2,382,20.00,1
3881,1047,3,2,381,15.00,1
3882,1047,2,1,615,33.00,1
3883,1047,4,1,8,1.00,1
3884,1047,5,1,506,66.00,2
3886,1021,2,1,506,123.00,2
3887,1021,3,3,70,60.00,3
3888,1021,4,1,237,35.00,4
3889,1021,5,1,8,3.00,5
3890,1022,3,1,87,35.00,4
3891,1022,4,3,70,60.00,3
3892,1022,5,1,506,123.00,2
3895,1023,2,1,506,128.00,2
3896,1023,3,1,8,3.00,4
3898,1023,4,3,70,90.00,3
3900,1027,1,2,370,210.00,1
3901,1027,2,1,506,6.40,2
3902,1027,3,3,171,6.00,3
3903,1027,4,1,708,6.00,4
3904,1027,5,1,67,0.50,5
3906,1003,1,2,339,411.11,1
3907,1003,2,1,506,382.33,2
3908,1003,3,3,133,37.20,3
3909,1003,4,3,228,41.10,4
3915,1011,1,2,255,850.00,1
3916,1011,2,1,506,790.00,2
3917,1011,3,1,395,30.00,3
3918,1048,1,2,195,8.50,1
3919,1048,2,2,196,5.00,1
3920,1048,3,1,615,9.00,1
3921,1048,4,1,8,0.20,1
3922,1048,5,1,506,20.30,2
3923,1009,1,2,368,140.00,1
3924,1009,2,1,506,130.00,2
3925,1009,5,3,133,20.00,5
3926,1009,6,3,228,20.00,6
3927,1009,7,1,740,2.00,7
3928,1009,3,1,38,1.00,3
3929,1009,4,1,38,1.00,4
3930,1009,8,3,289,0.00,7
3931,1012,1,2,369,140.00,1
3932,1012,2,1,506,130.00,2
3933,1012,3,1,38,1.00,3
3934,1012,4,1,38,1.00,3
3935,1012,5,1,38,1.00,4
3936,1012,6,3,308,20.00,5
3937,1012,7,3,309,20.00,6
3938,1012,8,3,289,0.10,7
3939,1012,9,1,733,2.00,7
3940,1018,1,2,254,140.00,1
3941,1018,2,1,506,130.00,2
3942,1018,3,1,38,1.00,3
3943,1018,4,1,38,1.00,4
3944,1018,5,3,133,20.00,5
3945,1018,6,3,228,20.00,6
3946,1018,7,1,556,2.00,7
3947,1018,8,1,559,0.00,7
3948,1018,9,1,430,0.00,7
3949,1018,10,3,289,0.00,7
3950,1026,1,2,287,388.88,1
3951,1026,2,1,506,361.66,2
3952,1026,3,3,133,46.60,3
3953,1026,4,3,291,46.60,4
3954,1039,5,3,291,46.60,5
3955,1039,4,3,133,46.60,4
3956,1039,1,2,286,394.40,1
3957,1039,2,1,506,351.30,2
3958,1039,3,1,395,8.80,3
3959,1050,1,2,289,720.00,1
3961,1050,2,1,506,670.00,2
3962,1050,3,3,133,115.00,3
3963,1050,4,3,228,155.00,4
3964,1050,5,1,415,2.00,5
3965,1050,6,1,607,0.50,5
3966,1050,7,1,110,0.20,5
3967,1050,8,3,289,0.20,5
3968,1053,1,2,288,680.00,1
3969,1053,2,1,506,632.00,2
3970,1053,3,1,395,13.00,3
3971,1053,5,3,133,190.00,5
3972,1053,6,3,228,190.00,6
3973,1053,7,3,264,1.00,7
3974,1053,4,1,38,5.00,4
3975,1054,4,1,38,5.00,4
3976,1054,1,2,288,680.00,1
3977,1054,2,1,506,632.00,2
3978,1054,3,1,395,13.00,3
3979,1054,5,3,133,190.00,5
3980,1054,6,3,228,190.00,6
3981,1054,7,3,231,1.00,7
3982,1060,1,2,210,17.60,1
3983,1060,2,1,506,10.00,2
3984,1060,3,3,64,7.50,3
3985,1060,4,1,265,8.50,4
3986,1060,6,1,602,0.50,5
3987,1060,5,1,193,1.00,5
3988,1060,7,1,472,3.50,5
3989,1060,8,1,110,0.20,5
3990,1059,1,2,289,388.88,1
3992,1059,3,3,133,46.60,3
3993,1059,4,3,228,46.60,4
3994,1058,5,3,228,46.60,5
3995,1058,1,2,299,377.10,1
3996,1059,2,1,506,361.10,2
3998,1058,3,1,395,7.22,3
3999,1058,2,1,506,351.33,2
4000,1058,4,3,133,46.60,4
4001,1056,1,2,377,980.00,1
4002,1056,2,1,506,911.00,2
4003,1056,3,1,395,19.00,3
4004,1056,4,1,38,1.00,4
4005,1036,1,2,287,697.00,1
4006,1036,2,1,506,649.00,2
4007,1036,3,3,133,140.00,3
4009,1036,4,3,291,140.00,4
4010,1036,5,1,38,5.00,5
4011,1036,6,1,110,0.50,5
4012,1036,7,1,738,2.00,5
4013,1030,5,1,738,2.00,5
4015,1030,1,2,287,140.00,1
4016,1030,2,1,506,130.00,2
4017,1030,3,3,133,20.00,3
4018,1030,4,3,291,20.00,4
4019,1030,6,1,38,2.00,5
4020,1030,7,1,110,0.50,5
4021,1017,1,2,371,198.00,1
4022,1017,2,1,506,131.00,2
4023,1017,3,3,310,90.00,3
4024,1017,4,1,708,67.00,4
4025,1017,5,1,67,1.00,5
4026,1028,5,1,67,2.00,4
4027,1028,4,1,150,75.00,3
4029,1040,2,1,506,50.50,2
4031,1040,3,1,753,19.00,4
4033,1028,1,2,340,170.00,1
4034,1028,3,3,260,96.00,3
4035,1028,2,1,506,110.00,2
4036,1041,4,1,504,21.00,5
4037,1016,1,2,378,17.60,1
4038,1016,2,1,254,0.10,2
4039,1016,3,1,506,10.00,2
4040,1016,4,3,64,7.50,3
4041,1016,5,1,708,8.50,4
4042,1016,6,1,386,1.00,5
4043,1016,7,1,193,1.00,5
4044,1016,8,1,110,0.50,5
4046,1051,5,1,754,1.60,5
4047,1051,1,2,289,140.00,1
4048,1046,1,2,289,140.00,1
4049,1046,2,1,506,130.00,2
4050,1051,2,1,506,130.00,2
4051,1051,3,3,133,20.00,3
4052,1046,3,3,133,20.00,3
4053,1046,4,3,228,20.00,4
4054,1051,4,3,228,20.00,4
4055,1051,6,3,289,0.10,5
4056,1046,5,3,289,0.10,5
4057,1068,1,1,477,0.10,5
4058,1068,2,1,754,0.10,5
4059,1069,3,2,375,5.00,1
4060,1069,1,2,374,8.50,1
4061,1069,2,1,749,8.50,1
4062,1069,5,1,343,0.20,3
4063,1069,4,1,506,20.00,2
4064,1070,1,1,506,17.50,2
4065,1071,4,1,506,16.30,2
4066,1071,1,2,374,8.50,1
4067,1070,2,2,374,8.50,1
4068,1070,3,2,375,5.00,1
4069,1070,4,1,750,8.50,1
4070,1071,2,1,751,8.00,1
4071,1071,3,1,742,2.00,1
4072,1071,5,1,343,0.20,1
4073,1070,5,1,343,0.20,1
4074,1015,1,5,1069,60.60,2
4075,1015,2,5,1070,59.10,2
4076,1015,3,5,1071,49.50,2
4078,1031,1,2,342,5.00,1
4079,1031,3,2,195,8.50,1
4080,1031,2,1,615,9.00,1
4081,1032,2,1,615,9.00,1
4082,1033,2,1,615,9.00,1
4083,1033,4,1,506,17.00,2
4084,1032,3,1,506,16.20,2
4085,1031,4,1,506,20.10,2
4086,1032,1,2,195,8.50,1
4087,1033,1,2,195,8.50,1
4088,1033,3,3,302,1.00,1
4089,1032,4,1,679,1.41,3
4090,1072,1,3,228,3.50,2
4091,1072,2,3,216,0.10,2
4092,1061,9,5,1072,3.60,7
4093,1046,6,1,477,1.60,5
4094,1049,1,5,1031,60.30,2
4095,1049,2,5,1032,52.83,2
4096,1049,3,5,1033,51.00,2
4097,1055,1,2,288,1050.00,1
4098,1055,2,1,506,975.00,2
4099,1055,3,1,38,5.00,3
4100,1055,4,1,395,20.00,4
4101,1055,5,3,133,260.00,5
4102,1055,6,3,228,260.00,6
4103,1055,7,3,132,2.00,7
4104,1055,8,1,110,10.00,7
4105,1055,9,1,407,6.00,7
4106,1055,10,1,517,0.10,7
4107,578,1,2,62,18.00,1
4108,578,2,1,208,16.00,1
4111,1057,1,2,380,550.00,1
4113,1057,2,1,506,420.00,2
4114,1057,3,3,238,10.00,3
4115,1057,4,3,296,300.00,4
4116,1057,5,3,295,47.00,5
4117,1057,6,1,368,6.50,5
4118,1057,7,1,394,6.50,5
4119,1057,8,1,374,15.00,5
4120,1057,9,1,757,95.00,5
4121,1061,1,2,255,885.00,1
4122,1061,2,1,506,823.00,2
4123,1061,3,1,38,5.00,3
4124,1061,4,1,395,35.00,4
4125,1061,5,3,133,230.00,5
4126,1061,6,3,228,230.00,6
4127,1061,7,1,517,0.10,7
4128,1061,8,3,314,2.00,7
4129,1061,10,1,622,6.00,7
4133,1080,2,1,506,78.00,2
4134,1079,2,1,506,78.00,2
4135,1078,2,1,506,78.00,2
4136,1077,2,1,506,78.00,2
4137,1077,3,3,54,42.00,3
4140,1080,3,3,54,42.00,3
4141,1080,4,1,133,24.00,4
4142,1077,4,1,133,24.00,4
4143,1077,5,1,176,6.00,5
4144,1080,5,1,176,6.00,5
4146,1079,4,1,65,51.00,4
4147,1079,5,1,193,3.00,5
4148,1078,3,3,69,42.00,3
4149,1078,4,1,226,24.00,4
4150,1078,5,1,193,6.00,5
4152,970,2,1,506,42.50,2
4153,970,3,1,254,0.00,2
4154,970,4,1,179,45.00,3
4157,1076,1,2,383,180.00,1
4158,1076,2,1,254,0.00,2
4159,1076,3,1,506,8.50,2
4160,1076,4,3,315,8.50,3
4161,1076,5,1,265,12.50,4
4162,1076,6,1,176,1.00,5
4163,694,3,3,238,1.00,3
4166,1082,1,2,356,780.00,1
4167,1082,2,1,506,700.00,2
4168,1082,3,3,221,220.00,3
4170,1082,4,1,590,7.00,4
4173,1081,1,2,326,740.00,1
4174,1081,2,1,506,665.00,2
4176,1081,3,1,584,60.00,4
4178,1081,5,1,307,10.00,5
4179,1084,1,5,974,86.00,2
4180,1084,2,3,243,4.00,3
4181,1084,3,1,193,1.00,3
4182,1084,4,3,202,0.50,3
4183,1083,1,5,694,258.00,2
4184,1083,2,1,712,9.00,3
4186,1083,3,5,698,5.00,3
4189,1085,1,3,242,4.40,2
4190,1083,4,5,1085,4.60,3
4191,1083,5,3,228,4.40,3
4192,1085,2,3,247,0.20,2
4193,698,2,3,247,4.80,2
4195,1086,2,1,506,520.00,2
4197,1086,3,1,584,60.00,4
4201,1086,8,1,711,50.00,4
4209,1101,6,1,193,13.00,3
4217,1112,1,2,386,780.00,1
4218,1112,2,1,506,700.00,2
4219,1112,3,3,238,10.00,3
4220,1112,4,3,326,220.00,4
4221,1112,5,1,680,6.00,5
4222,1112,6,1,711,3.00,5
4223,1112,7,1,418,2.00,5
4225,1112,8,1,709,7.00,5
4226,1112,9,1,765,2.00,5
4227,1091,6,3,158,13.00,2
4229,1091,8,3,322,3.00,2
4230,1109,1,2,287,697.00,1
4231,1122,1,2,378,17.60,1
4232,1122,2,1,254,1.00,2
4233,1122,3,1,506,10.00,2
4234,1122,4,3,64,7.50,3
4235,1122,5,1,708,8.50,4
4236,1122,6,1,193,1.00,5
4237,1122,7,1,110,0.50,5
4238,1122,8,1,386,1.00,5
4239,1108,1,2,286,394.40,1
4240,1108,2,1,506,351.30,2
4241,1108,3,1,395,8.80,3
4242,1108,4,3,133,46.60,4
4243,1108,5,3,291,46.60,6
4244,701,4,3,331,90.00,3
4246,701,6,1,650,5.00,5
4247,1105,1,2,335,394.10,1
4248,1105,2,1,506,366.80,2
4249,1105,3,3,133,41.60,3
4250,1105,4,3,228,46.10,4
4251,1117,1,2,308,351.33,1
4252,1117,2,1,506,326.74,2
4253,1117,4,3,133,43.40,4
4254,1117,5,3,228,43.40,5
4255,1117,3,1,395,8.27,3
4256,1098,1,2,362,8.50,1
4257,1098,3,2,363,5.00,1
4258,1098,2,1,725,9.00,1
4259,1098,4,1,506,20.30,2
4260,1098,5,1,343,0.20,3
4261,1096,1,2,310,8.50,1
4262,1096,3,2,196,5.00,1
4263,1096,2,1,767,9.00,1
4264,1097,1,2,310,8.50,1
4265,1097,2,2,196,5.00,1
4266,1097,3,1,767,9.00,1
4267,1096,4,1,506,20.40,2
4268,1097,4,1,506,20.40,2
4269,1097,5,1,343,0.20,3
4270,1096,5,1,343,0.20,3
4271,1106,1,2,335,730.00,1
4272,1106,2,1,506,675.00,2
4273,1106,4,3,133,115.00,4
4274,1106,5,3,228,140.00,5
4275,1106,6,1,416,0.50,6
4276,1106,7,1,415,2.00,6
4277,1106,3,1,38,5.00,3
4278,1106,8,1,110,0.20,6
4279,1106,9,3,289,0.00,6
4280,1092,1,2,339,620.00,1
4281,1092,2,1,506,576.00,2
4282,1092,3,1,38,5.00,3
4283,1092,4,3,133,170.00,4
4284,1092,5,3,228,180.00,5
4285,1092,6,1,517,0.10,6
4286,1092,7,1,773,0.70,6
4287,1092,8,1,764,5.40,6
4288,1092,9,1,110,3.00,6
4291,1120,1,2,286,140.00,1
4292,1120,2,1,506,130.00,2
4293,1120,3,1,38,1.00,3
4294,1120,4,1,38,1.00,3
4295,1120,5,3,133,20.00,4
4296,1120,6,3,228,20.00,4
4297,1120,7,1,737,1.50,5
4298,1120,8,3,289,1.00,5
4299,1119,1,2,255,610.00,1
4300,1119,2,1,506,567.00,2
4301,1119,3,1,38,5.00,3
4302,1119,4,1,395,25.00,4
4303,1119,5,3,133,170.00,5
4304,1119,6,3,228,170.00,6
4305,1119,7,3,314,2.00,7
4306,1119,8,1,517,0.10,7
4307,1119,9,1,737,1.50,7
4308,1119,10,1,735,4.50,7
4309,1119,11,1,110,1.00,7
4310,1094,1,2,339,411.11,1
4311,1094,2,1,506,382.33,2
4312,1094,3,3,133,37.20,3
4313,1094,4,3,228,41.10,4
4314,1113,1,2,254,140.00,1
4315,1113,2,1,506,130.00,2
4316,1113,3,1,38,1.00,3
4317,1113,4,1,38,1.00,3
4318,1113,5,3,133,20.00,4
4319,1113,6,3,228,20.00,5
4320,1113,7,1,430,2.00,6
4321,1113,8,1,559,0.00,6
4322,1113,9,1,556,0.00,6
4323,1113,10,3,289,1.00,6
4324,1118,1,2,255,850.00,1
4325,1118,2,1,506,790.00,2
4326,1118,3,1,395,30.00,3
4327,1114,1,2,368,140.00,1
4328,1114,2,1,506,130.00,2
4329,1114,3,1,38,1.00,3
4330,1114,4,1,38,1.00,3
4331,1114,5,3,133,20.00,4
4332,1114,6,3,228,20.00,5
4333,1114,7,3,289,0.50,6
4334,1114,8,1,740,2.00,6
4335,1115,1,2,369,140.00,1
4336,1115,2,1,506,130.00,2
4337,1115,5,3,308,20.00,4
4338,1115,3,1,38,1.00,3
4339,1116,1,1,38,1.00,3
4340,1115,4,1,38,1.00,3
4341,1116,2,1,38,1.00,6
4342,1115,6,3,309,20.00,5
4343,1115,7,1,733,2.00,6
4344,1115,8,3,289,1.00,6
4345,1134,1,2,195,8.50,1
4346,1134,3,2,196,5.00,1
4347,1134,2,1,781,9.00,1
4348,1134,4,1,506,20.30,2
4349,1134,5,1,343,0.20,3
4350,1132,1,2,288,680.00,1
4351,1133,1,2,288,680.00,1
4352,1133,2,1,506,632.00,2
4353,1132,2,1,506,632.00,2
4354,1132,3,1,38,5.00,3
4355,1133,3,1,38,5.00,3
4357,1133,4,3,133,190.00,5
4358,1132,4,3,133,190.00,5
4360,1132,5,3,228,190.00,6
4361,1133,5,3,228,190.00,6
4362,1132,6,3,264,1.00,7
4363,1133,6,3,231,1.00,7
4364,1135,1,2,377,980.00,1
4365,1135,2,1,506,911.00,2
4366,1135,3,1,395,18.00,3
4367,1129,1,2,299,383.33,1
4368,1129,2,1,506,364.40,2
4369,1129,3,1,395,7.22,3
4370,1129,4,3,133,41.10,4
4371,1129,5,3,228,48.80,5
4372,1128,1,2,289,720.00,1
4373,1128,2,1,506,670.00,2
4374,1128,3,1,38,2.00,3
4375,1128,4,1,38,3.00,3
4376,1128,5,3,133,115.00,4
4377,1128,6,3,228,155.00,5
4378,1128,7,3,289,0.50,6
4379,1128,8,1,110,0.20,6
4380,1128,9,1,607,0.50,6
4381,1128,10,1,415,2.00,6
4382,1127,1,2,397,388.80,1
4383,1127,2,1,506,361.10,2
4384,1127,3,3,133,41.10,3
4385,1127,4,3,228,48.80,4
4386,1104,1,2,335,140.00,1
4387,1104,2,1,506,130.00,2
4388,1104,5,3,133,20.00,4
4389,1104,6,3,228,20.00,5
4390,1104,3,1,38,1.00,3
4391,1104,4,1,38,1.00,3
4392,1104,7,1,775,2.00,6
4394,1104,8,3,289,0.00,6
4395,1126,1,2,397,140.00,1
4396,1126,2,1,506,130.00,2
4397,1126,5,3,133,20.00,3
4398,1126,3,1,38,1.00,3
4399,1126,4,1,38,1.00,3
4400,1126,6,3,228,1.00,5
4401,1126,7,3,289,0.50,6
4402,1126,8,1,477,1.60,6
